id,title,description,link,image_link,price,brand,availability,condition,google_product_category
"amouage-lyric-man","Amouage Lyric Man","Hương đầu: Cam bergamot, ChanhHương giữa: Hoa hồng, Cây bạch chỉ, Hoa cam, Nhục đậu khấu, Gừng, Hoa huệ tây, GalbanumHương cuối: Cây thông, Đàn hương, Vanilla, Nhang, Xạ hương Nếu bạn là một người dễ mềm lòng, làm ơn đừng thử Amouage Lyric Man. Vì bạn sẽ nghiện, sẽ cuồng si và sẽ không thể nào thoát khỏi ánh nhìn đầy lãng tử của người trai trẻ này. Khoác lên mình vẻ đẹp tươi mới phút ban đầu của Cam Chanh thanh mát, tất nhiên trong tầng hương nào Amouage Lyric Man cũng vẫn giữ được nét đẹp sinh động này, nhưng bạn sẽ nhanh chóng bị Hoa hồng cùng sự trữ tình cố hữu này đưa đường dẫn lối. Như một mê cung tình yêu, Amouage Lyric Man đưa bạn đi đủ hết khắp các cung bậc cảm xúc, từ ngập ngừng ấp úng như Hoa huệ tây, nhẹ nhàng quấn quýt như Hoa cam và Vanilla, hay bùng cháy nhiệt huyết như Gừng và Nhang. Có thể bạn vẫn sẽ mù quáng bước vào mê cung tình yêu này của Amouage Lyric Man mà thôi, chỉ một lời nói trước khi bạn bước vào, đó chính là hãy chuẩn bị tinh thần để không bao giờ có thể bước ra được nữa.","https://namperfume.net/products/amouage-lyric-man","https://product.hstatic.net/1000340570/product/amouage-lyric-man_2930da47957c4a45824a3f20aa8aae2a_grande.jpg",8640000 VND,"Amouage","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"nuoc-hoa-nam-parfums-de-marly-herod","Parfums De Marly Herod","Hương đầu: Quế, Tiêu đenHương giữa: Lá thuốc lá, Hương nhang, Hao Mộc Tê, Nhựa LabdanumHương cuối: Vanilla, Iso E Super, Xạ Hương, Tuyết tùng, Cỏ Hương Bài, Tinh dầu NagarmothaParfums De Marly luôn mang lại những mùi hương thiên hướng Trung Đông cực kì chất lượng và đặc biệt cho những người hâm mộ mùi hương. Và nếu bạn là fan của những chai nước hoa tông mùi thuốc lá thì tuyệt đối không được bỏ qua Herod nhé. Herod đem đến một khởi đầu mạnh mẽ và nam tính với hương Quế nồng ấm và chút cay cay của Tiêu Đen. Chỉ với 2 nốt hương này, Herod đã cho chúng ta một cái nhìn thoáng qua của một quý ông đầy lịch lãm và có đôi chút bí ẩn.Tiếp tục hành trình mùi hương ấy, hình ảnh lịch lãm, phong trần lúc nãy được nhấn mạnh hơn với các nốt hương Thuốc Lá, một chút mơ màng bí ẩn của hương Nhang. Tuy nhiên, các anh chàng đừng vội quay đi nếu nghe thấy mùi Nhang và nghĩ rằng mùi hương này sẽ khó ngửi. Hãy yên tâm, hương Nhang ở đây không quá nổi trội mà nó chỉ đóng vai trò một trợ thủ đắc lực, tạo thêm chiều sâu cho ngôi sao chính của Herod - Thuốc lá. Không chỉ nhận được sự đóng góp từ Nhang, hương Thuốc Lá còn được phát triển mạnh mẽ hơn khi Herod chuyển mình vào tầng hương cuối.Kết lại với tông mùi gỗ Tuyết Tùng đôi chút khô cùng với Cỏ Hương Bài và hòa quyện nét mềm mại, ngọt ngào của Vanilla, quả thực Herod đã chứng tỏ được rằng mình là một trong những chai nước hoa sáng giá nhất nhà Parfums De Marly.","https://namperfume.net/products/nuoc-hoa-nam-parfums-de-marly-herod","https://product.hstatic.net/1000340570/product/herod_7c6863d6c1d346518df8a717ea965ce5_grande.jpg",7500000 VND,"Parfums De Marly","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"ralph-lauren-ralph-s-club-elixir","Ralph Lauren Ralph's Club Elixir
                
  								Nam","Mã hàng 110100204591 Thương hiệu Ralph Lauren Xuất xứ Mỹ Năm phát hành 2023 Nhóm hương Hương Rễ Cây Hoa Diên Vĩ, Da Thuộc, Hoa Oải Hương Phong cách Tinh Tế, Trưởng Thành, Thanh Lịch Hương đầu: Bạch đậu khấu, Bưởi, QuýtHương giữa: Rễ cây diên vĩ, Oải hương, Xô thơm, Phong lữHương cuối: Da thuộc, Olibanum, Lãnh sam, Hoắc hương Nếu bạn đã quen với cái lịch thiệp, tinh tế của Ralph Lauren Ralph's Club với những Oải hương đượm thảo mộc và Gỗ sạch sẽ, thì Ralph Lauren Ralph's Club Elixir sẽ là một hình tượng bạo dạn và cởi mở hơn rất nhiều. Như mọi người vẫn thường hay ví von rằng, Ralph's Club dành cho những ngày sơ vin chỉn chủ, thì Ralph's Club Elixir dành cho những đêm tiệc sau giờ làm, cùng với nhạc nhẹ và chút rượu Vang để nhâm nhi. Những giây phút đầu tiên đầy phấn khích với Bưởi và Quýt căng mọng, hệt như khi buổi tiệc chỉ vừa bắt đầu. Để rồi sau đó ""mở đường"" cho Xô thơm và Phong lữ - bộ đôi classic trong làng nước hoa nam. Có thể nói, bộ đôi này không làm ta thất vọng trong việc kiến tạo nên hình tượng gã trai phong trần nhưng tử tế cùng một lúc. Tầng hương cuối là khi Ralph's Club Elixir khẳng định vị thế của mình, với những Da thuộc ngọt khô, dày dặn, chút hăng cay của Bạch đậu khấu và Hoắc hương đượm hơi xanh và một chút đất. Tất cả những yếu tố ấy hòa quyện, vẽ nên Ralph Lauren Ralph's Club Elixir cuốn hút trên mọi góc nhìn.","https://namperfume.net/products/ralph-lauren-ralph-s-club-elixir","https://product.hstatic.net/1000340570/product/herod_7c6863d6c1d346518df8a717ea965ce5_grande.jpg",0 VND,"Parfums De Marly","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"uomo-salvatore-ferragamo-urban-feel","Uomo Salvatore Ferragamo Urban Feel","Hương đầu: Bergamot, Hương Ozone, Xô Thơm, Cà PhêHương giữa: Gỗ khô, Tuyết Tùng, Hạt Thì LàHương cuối: Ambroxan, Nhang, Hoắc hương, LabdanumVới phiên bản thứ tư được ra mắt từ bộ sưu tập của Uomo của thương hiệu Salvatore Ferragamo, Uomo Urban Feel sẽ đem lại một làn hương mới mẻ cho giới mộ điệu.Uomo Urban Feel mở ra với một hương cam Bergamot thoáng qua cùng với hương Ozone và Xô Thơm, mang lại cảm giác tươi xanh của cỏ cây thiên nhiên. Một nốt hương đặc trưng của dòng Uomo cũng có sự góp mặt là Cà Phê, tuy nhiên nốt hương này sẽ không quá nổi bật và nhường chỗ lại cho nốt hương Gỗ ở tầng hương sau tỏa sáng. Tổ hợp mùi Gỗ sẽ là ngôi sao của Uomo Urban Feel với Gỗ Khô và Gỗ Tuyết Tùng. Ngoài ra, mùi hương này còn được thổi vào những nét hiện đại, thành thị với những nguyên liệu Hoắc Hương và mùi Nhang, đúng như cái tên Urban Feel.Uomo Salvatore Ferragamo Urban Feel nắm bắt được cái hồn của người đàn ông hiện đại thời nay. Thành thị và có pha lẫn phong cách Ý, đầy tự do, phóng khoáng, hình tượng người đàn ông mạnh mẽ mà chai nước hoa này mô tả có sức lôi cuốn và sự tự tin tự nhiên. Uomo Salvatore Ferragamo Urban Feel là một lựa chọn mới mẻ và trẻ trung hơn trong dòng sản phẩm này, gói gọn khía cạnh đô thị và sự quyến rũ của một thành phố.","https://namperfume.net/products/uomo-salvatore-ferragamo-urban-feel","https://product.hstatic.net/1000340570/product/uomo-salvatore-ferragamo-urban-feel_218b4135eaf842938aacfba1bfe576c6_grande.jpg",1450000 VND,"Salvatore Ferragamo","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"jean-paul-gaultier-scandal-pour-homme-eau-de-parfum-intense","Jean Paul Gaultier Scandal Pour Homme Eau de Parfum Intense","Hương đầu: Xô thơmHương giữa: Cỏ hương bàiHương cuối: Da thuộcJean Paul Gaultier Scandal Pour Homme Intense là phiên bản mới nhất trong gia đình Scandal nam, mang đến một hình ảnh mạnh mẽ, gợi cảm và sâu sắc hơn so với các bản tiền nhiệm. Vẫn giữ tinh thần nổi loạn đặc trưng của Jean Paul Gaultier, phiên bản Intense lần này tập trung khai thác ba yếu tố chủ đạo: thảo mộc – gỗ – da, với cấu trúc chặt chẽ và phong cách nam tính hiện đại.Hương mở đầu là sự xuất hiện của Xô thơm, mang lại cảm giác sạch, mát, như một cú chạm mạch lạc vào thần thái tự tin của người đàn ông. Tiếp tới là Cỏ hương bài khô ráo, có chiều sâu và hơi đất, giúp định hình sự trầm ổn và kết thúc bằng Da thuộc làm bật lên sự mạnh mẽ, cuốn hút và để lại dư âm dài lâu trên da.Scandal Pour Homme Intense là lựa chọn lý tưởng cho nam giới theo đuổi phong cách bản lĩnh, chỉn chu và đầy nội lực, nhưng không cần phô trương. Mùi hương đặc biệt phù hợp cho buổi tối, tiết trời mát, hoặc những dịp cần để lại ấn tượng sâu sắc.","https://namperfume.net/products/jean-paul-gaultier-scandal-pour-homme-eau-de-parfum-intense","https://cdn.hstatic.net/products/1000340570/jean-paul-gaultier-scandal-pour-homme-intense-100ml_5b4abee11069455baed9bd3508b4e12b_grande.jpg",3800000 VND,"Jean Paul Gaultier","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"azzaro-pour-homme","Azzaro Pour Homme
                
  								Nam","Mã hàng 110100203654 Thương hiệu Azzaro Xuất xứ Pháp Năm phát hành 1978 Nhóm hương Hoa oải hương, Tiểu hồi hương, Hương chanh Phong cách Cổ điển, Nam tính, Thanh lịch Hương đầu: Hoa oải hương, Hạt hồi, Chanh vàng, Thì là Ba Tư, Húng quế, Cam bergamot, Xô thơm, Hoa diên vĩHương giữa: Cỏ hương bài, Gỗ đàn hương, Hoắc hương, Tuyết tùng, Quả bách xù, Bạch đậu khấuHương cuối: Rêu sồi, Da thuộc, Hổ phách, Xạ hương, Đậu tonkaNếu bạn đã từng xem qua bộ phim Bố Già, bạn hẳn sẽ biết hình tượng của ông trùm Don Vito Corleone một tay thâu tóm thế giới ngầm. Lần đầu tiên ngửi thấy Azzaro Pour Homme, tôi bất giác nghĩ ngay đến Don Vito Corleone mà mãi về sau này mới biết vì sao.Azzaro Pour Homme gây ấn tượng với khứu giác ta bởi sự bộc trực, đăm chiêu nhưng đầy thách thức. Tất cả bắt đầu bởi hoa Oải hương, thứ hoa nồng đượm và ngây ngất, sao đó được nhấn nhá thêm phần hăng cay với Thì là, Húng quế và Xô thơm.Càng khám phá Azzaro Pour Homme, ta càng ngạc nhiên nhận ra hương thơm mỗi lúc mỗi dày hơn, thay vì mềm mại lại hay nhạt nhoà đi theo thời gian. Nhờ vào Cỏ hương bài, Gỗ đàn hương và Hoắc hương, tổng thể của Azzaro Pour Homme dần biến hoá có chiều sâu và không ngừng ngát hương. Một chút dư vị của Rêu sồi âm ẩm, Da thuộc đượm khói, và Đậu tonka ngọt sắc, Azzaro Pour Homme chứng tỏ một vẻ đẹp chững chạc và đứng đắn, dù cho lẫn đâu trong đó không ít những ""toan tính"" và bí hiểm.","https://namperfume.net/products/azzaro-pour-homme","https://cdn.hstatic.net/products/1000340570/jean-paul-gaultier-scandal-pour-homme-intense-100ml_5b4abee11069455baed9bd3508b4e12b_grande.jpg",0 VND,"Jean Paul Gaultier","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"etienne-aigner-initial-eau-de-toilette","Etienne Aigner Initial Eau de Toilette
                
  								Nam","Mã hàng 110100203680 Thương hiệu Etienne Aigner Xuất xứ Pháp, Đức Năm phát hành 2021 Nhóm hương Bưởi hồng, Quả táo xanh, Tiêu trắng Phong cách Nam tính, Thanh mát, Thu hút Hương đầu: Bưởi đỏ, Táo, Tiêu trắng, GừngHương giữa: Oải hương, Hoa diên vĩ, Phong lữ, Hoắc hươngHương cuối: Đàn hương, Hổ phách, Xạ hương trắngKhi thoáng ngửi Etienne Aigner Initial phiên bản EDT và EDP, ta khó mà thấy được điểm khác nhau giữa hai mùi hương. Nhưng điều đó chỉ diễn ra vào những phút đầu tiên thôi. Hãy cho chúng thời gian để phát triển và lan toả, để rồi từ đó, mỗi mùi hương sẽ đem đến một bất ngờ rất riêng biệt.Ở Etienne Aigner Initial EDT, bạn sẽ sớm nhận thấy được nét hương tươi tắn nhưng hăng cay, thể như ta đang nắm một nhắm nào lá và gia vị tươi và nghiền nát, sau đó đưa lên mũi ngửi lấy. Hương cay ấy không choáng váng như của Nhuỵ hoa nghệ tây, mà có cho mình sự ấm áp và dễ chịu từ Gừng. Từ đó mới bắt đầu dịu xuống và mở ra tầng hương của những đóa hoa.Đừng vội nghĩ ""những đoá hoa"" này sẽ khiến Etienne Aigner Initial EDT bớt đi nét nam tính, mà ngược lại, Phong lữ cùng Oải hương đã tạo nên sự quyến luyến, gợi cảm rất tự nhiên của một người trai trẻ, sau cùng được nâng đỡ bởi Đàn hương ngọt ấm đến khó cưỡng.","https://namperfume.net/products/etienne-aigner-initial-eau-de-toilette","https://product.hstatic.net/1000340570/product/azza-pour-homme_3927a7ba137b44618c82d84a59ddf035_grande.jpg",0 VND,"Azzaro","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"montale-black-aoud","Montale Black Aoud
                
  								Nam","Mã hàng 110100204056 Thương hiệu Montale Xuất xứ Pháp Năm phát hành 2006 Nhóm hương Hoa hồng, Trầm hương, Hoắc hương Phong cách Nam tính, Bí ẩn, Cuốn hút Hương chính: Hoa hồng, Trầm hương (Oud), Hoắc hương, Xạ hương, Nhựa hoa hồng đá, Quả quýt.Pierre Montale xây dựng danh tiếng của bản thân và những nét đặc trưng cho thương hiệu Montale của mình bằng hợp hương Oud (Trầm hương). Là một trong những nhà điều chế đầu tiên của Châu Âu sử dụng Oud, Montale dường như đắm chìm vào thứ ""vàng đen"" có hương thơm kỳ diệu này, để rồi thử nghiệm, khai thác hết tất cả các cách tiếp cận của Oud với các nốt hương khác sao cho thật quyến rũ, thật đẹp đẽ mà cũng không làm mất đi sự bí ẩn vốn có của nó.Black Aoud sử dụng một sự kết hợp quen thuộc của Oud với Hoa hồng, một khối hương quen thuộc mà giới yêu hương hay gọi với cái tên mỹ miều là ""hoa hồng đen"". Sự kết hợp này khiến cho Oud trở nên hiền dịu, mềm mại hơn, khi được Hoa hồng vỗ về, và cũng chính hợp hương từ Trầm này khiến cho bông hoa đẹp đẽ vốn quen trở nên bí ẩn hơn. Không chỉ có thế, hương thơm của Black Aoud còn trở nên gợi cảm và bí ẩn hơn với sự bổ trợ của Hoắc hương và Xạ hương, một tấm nền làm tôn thêm nét gợi cảm da thịt cho mùi hương của mình.Nước hoa đến từ Montale luôn được coi như tập hướng dẫn về hành trình trải nghiệm những hương thơm đến từ Phương Đông một cách chi tiết, tỉ mỉ từng bước, và chắc chắn sẽ rất thú vị cho cuộc hành trình mùi hương của những bạn yêu thích thể loại hương gợi cảm, huyền bí này.","https://namperfume.net/products/montale-black-aoud","https://product.hstatic.net/1000340570/product/edt_5b5427dd162f4f5a8171d319853292c0_grande.jpg",0 VND,"Etienne Aigner","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-jean-paul-gaultier-le-male-2pcs-edt-125ml-edt-40ml","Gift Set Jean Paul Gaultier Le Male 2pcs ( EDT 125ml & EDT 40ml)","Mã hàng 110100204725 Thương hiệu Jean Paul Gaultier Xuất xứ Pháp, Tây Ban Nha Nhóm hương Vani, Hoa oải hương, Bạc hà, Quế, Đậu tonka Phong cách Sexy, Gợi cảm, Cuốn hút Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/gift-set-jean-paul-gaultier-le-male-2pcs-edt-125ml-edt-40ml","https://product.hstatic.net/1000340570/product/n-paul-gaultier-le-male-elixir-2pcs-_-parfum-125ml-_-shower-gel-75ml-__a5aa69aa6ec64cfc956600332389f1bd_grande.jpg",2930000 VND,"Jean Paul Gaultier","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-missoni-wave-eau-de-toilette-pour-homme-3pcs-edt-100ml-edt-10ml-bath-shower-gel-150ml","Gift set Missoni Wave Eau de Toilette Pour Homme 3pcs (EDT 100ml & EDT 10ml & Bath-Shower Gel 150ml)","Mã hàng 110100204194 Thương hiệu Missoni Xuất xứ Ý Năm phát hành 2020 Nhóm hương Nước biển, Quả quýt Sicilian, Hương cam chanh Phong cách Tươi mát, Cuốn hút, Nam tính Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/gift-set-missoni-wave-eau-de-toilette-pour-homme-3pcs-edt-100ml-edt-10ml-bath-shower-gel-150ml","https://product.hstatic.net/1000340570/product/missoni-wave-edt-ph_f870f074fb28453597fecbd83ffcfde9_grande.jpg",1780000 VND,"Missoni","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"azzaro-wanted-eau-de-parfum","Azzaro Wanted Eau de Parfum","Mã hàng 110100204429 Thương hiệu Azzaro Xuất xứ Pháp Năm phát hành 2023 Nhóm hương Hương Qủa Bách Xù, Cỏ Hương Bài, Hoa Xô Thơm Phong cách Hấp Dẫn, Sang Trọng, Nam Tính Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/azzaro-wanted-eau-de-parfum","https://product.hstatic.net/1000340570/product/azzaro-wanted-eau-de-parfum-100ml_13b30cf82c6a4d9d8a497236e8cbcceb_grande.jpg",2350000 VND,"Azzaro","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"azzaro-wanted","Azzaro Wanted","Hương đầu: Quả chanh vàng, Gừng, Hoa oải hương, Bạc hà.Hương giữa: Quả táo, Lá bách xù, Bạch đậu khấu, Hoa phong lữ đỏ.Hương cuối: Đậu Tonka, Nhựa hương, Cỏ hương bài.Bạn đang đi tìm một mùi hương dễ dùng, đa dụng, nhưng không quá quen thuộc theo kiểu những chai nước hoa phổ biến? Azzaro Wanted sẽ là một lựa chọn thú vị nhưng không kém an toàn dành cho bạn, bằng hương thơm theo kiểu Gỗ - Gia vị ấm áp, được hoàn thiện chỉn chu cả về mùi hương và ngoại hình với một chiếc chai đựng bắt mắt.Mặc dù có thể cảm nhận được hương thơm của gia vị trong Azzaro Wanted, cái thô ráp và năng động của Bạch đậu khấu, hay sự nhã nhặn của Gừng, nhưng chúng hoàn toàn được tiết chế bởi sự tươi sáng của Chanh vàng, Bạc hà mát lạnh hay Táo giòn tan, tạo nên sự cân bằng cho giai đoạn bung tỏa nhất của mùi hương. Dịu đi một chút, Azzaro Wanted là một hương thơm nam tính chuẩn mực, vẽ nên bởi nét đẹp cổ điển trong hương thơm của đàn ông, qua những nốt hương quen thuộc, Bách xù, Phong lữ đỏ, phủ lên trên đó sự khoan thai của Oải hương. Dù có phần hậu hơi ngọt, do được cấu thành từ Đậu Tonka, thế nhưng mùi hương lúc này của Wanted dần trở nên khiêm tốn về phạm vi bung thỏa, làm cho nó chừng mực, gần gũi và bí ẩn hơn.Dù nhìn tổng thể, Azzaro Wanted là một hương thơm sôi động, nhưng được chau chuốt để khiến nó trở nên cân bằng và đa dụng hơn, vậy nên đây sẽ là một lựa chọn tốt cho các chàng trai trẻ khi đang tìm kiếm hương thơm của mình.","https://namperfume.net/products/azzaro-wanted","https://product.hstatic.net/1000340570/product/azzaro-wanted-edt_d0dd8c2f48ad40eca66cea68edc93484_grande.jpg",1850000 VND,"Azzaro","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"giorgio-armani-code-eau-de-parfum","Giorgio Armani Code Eau de Parfum
                
  								Nam","Mã hàng 110100204721 Thương hiệu Giorgio Armani Xuất xứ Pháp Năm phát hành 2024 Nhóm hương Hương Đậu Tonka, Bạch Đậu Khấu, Qủa Cam Phong cách Tinh Tế, Thanh Lịch, Nam Tính Hương đầu: Quýt xanhHương giữa: Nhục đậu khấuHương cuối: Đậu tonka Từ những ngày đầu tiên đặt chân vào thế giới mùi hương, tôi đã sớm được ""truyền tai"" rằng Giorgio Armani Code là một ""hệ tư tưởng"". Đã nhắc đến tượng đài nước hoa nam tính nhưng tinh tế, mềm mại nhưng cuốn hút thì không thể thiếu đi ngôi sao Code. Vẻ ngoài của Code có thể chẳng bắt mắt như Scandal Pour Homme hay lấp lánh như 1 Million, nhưng ẩn sâu trong đấy là cơn lốc mùi hương chẳng để bạn dứt ra một khi đã vào quỹ đạo. Người ta hay bảo phức tạp hóa mọi thứ lên thì dễ, chỉ có đơn giản chúng mới là vấn đề. Quả nhiên trong Code chỉ vỏn vẹn 3 nốt hương chính từ Quýt xanh, Nhục đậu khấu và Đậu tonka. Chẳng cần nói cũng biết nghệ nhân mùi hương Alberto Morillas đã phải dùng bao nhiều nốt hương vệ tinh để làm nổi bật lên 3 ngôi sao sáng ấy. Nét hương nồng say, cay cay nhẹ nơi chóp mũi đầy thú vị, một hương cay hiếm hoi mà bạn sẽ thấy thích thú thay vì bị ""dội"" vì bản chất vốn dĩ của Gia vị. Bởi ẩn sau làn hương cay đó là chút xanh xanh thảo mộc nguyên bản của Nhục đậu khấu, được làm ngọt hơn khi về sau nhờ Đậu tonka. Hương thơm của Quýt chẳng thể ở lại lâu, ấy vậy mà thỉnh thoảng trên làn da hay trong không khí, ta vẫn sẽ bắt gặp được từng múi thơm mọng, căng tràn nhựa sống đó.","https://namperfume.net/products/giorgio-armani-code-eau-de-parfum","https://product.hstatic.net/1000340570/product/azzaro-wanted-edt_d0dd8c2f48ad40eca66cea68edc93484_grande.jpg",0 VND,"Azzaro","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"rabanne-pure-xs-for-men","Rabanne Pure XS for men","Hương đầu: Gừng, Cỏ xạ hương, Quả bưởi, Cam Bergamot, Hương xanh.Hương giữa: Vanilla, Hương rượu, Quế, Da thuộc, Quả táo.Hương cuối: Nhựa hương, Đường, Gỗ tuyết tùng, Hương gỗ, Cashmeran, Hoắc hương.Nhắc đến nước hoa của nhà Rabanne, lẽ thường ta sẽ nghĩ ngay đến dòng “thỏi vàng” 1 Million đình đám hay những chiếc cúp mạnh mẽ của dòng Invictus vốn rất nổi tiếng và được nhiều người yêu thích đến từ nhà mốt Tây Ban Nha. Pure XS thì khiêm nhường và trầm hơn so với những người anh em kia, nhưng thực tế lại sở hữu một mùi hương độc đáo, quyến rũ và được xếp vào hàng đáng thử bậc nhất của Rabanne.Rabanne Pure XS For Men nhìn chung là một mùi hương ấm áp. Mặc dù có khởi đầu tươi sáng với Hương xanh và các nốt Cam chanh, nhưng Pure XS vẫn giữ chút “lề thói” của những mùi hương ấm áp, khi kéo lại sự cân bằng với cái ấm áp của Cỏ xạ hương và Gừng thanh lịch. Thoáng qua chút mơ màng tươi sáng của đoạn mở đầu, Pure XS dẫn ta tới trái tim của nó, điểm hay và đáng nghiền ngẫm nhất trong mùi hương này.Vanilla ngậy, Rượu râm ran chuếnh choáng, Quế và Nhựa hương ấm áp, được hòa trộn nhuyễn vào nhau, hoàn chỉnh bù đắp, tạo thành một khối hương mới mang chút gợi nhớ về mùi hương của Nhựa hổ phách được làm hiền hoà hơn. Ngọt ngọt, ấm áp và hơi lăn tăn sủi bọt, giống như mùi hương của một ly Coca râm ran trong khứu giác. Mùi hương hay và chẳng thiếu sự độc lạ, Pure XS For Men chắc chắn sẽ hương thơm cho buổi tối, tiệc tùng mới mẻ mà đầy tính độc đáo.","https://namperfume.net/products/rabanne-pure-xs-for-men","https://product.hstatic.net/1000340570/product/pure-xsedt_13aec1d85159448e842bb8951be2667b_grande.jpg",2550000 VND,"Rabanne","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-jean-paul-gaultier-le-male-elixir-2pcs-parfum-125ml-shower-gel-75ml","Gift Set Jean Paul Gaultier Le Male Elixir 2pcs ( Parfum 125ml & Shower gel 75ml )","Mã hàng 110100204688 Thương hiệu Jean Paul Gaultier Xuất xứ Pháp, Tây Ban Nha Nhóm hương Hương Hoa Oải Hương, Hương Vanilla, Đậu Tonka, Mật Ong Phong cách Ngọt ngào, Nam tính, Cuốn hút Chưa có mô tả cho sản phẩm này","https://namperfume.net/products/gift-set-jean-paul-gaultier-le-male-elixir-2pcs-parfum-125ml-shower-gel-75ml","https://product.hstatic.net/1000340570/product/gift-set-jean-paul-gaultier-le-male-elixir-2pcs_d4dc9f8732424e08917b04302d16cad9_grande.jpg",3990000 VND,"Jean Paul Gaultier","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"gift-set-dsquared2-wood-for-him-3pcs-edt-100ml-bath-shower-gel-100ml-black-key-ring","Gift Set Dsquared2 Wood for Him 3pcs (EDT 100ml + Bath - Shower Gel 100ml & Black Key Ring)","Mã hàng 110100204193 Thương hiệu DSQUARED2 Xuất xứ Ý Năm phát hành 2018 Nhóm hương Lá hoa tím, Cỏ hương bài, Hương gỗ, Cam bergamot Phong cách Cuốn hút, Mạnh mẽ, Nam tính","https://namperfume.net/products/gift-set-dsquared2-wood-for-him-3pcs-edt-100ml-bath-shower-gel-100ml-black-key-ring","https://product.hstatic.net/1000340570/product/dsquared2-wood-_m_-set-edt-100ml-_-b-_-sg-100ml-_-black-key-ring_737ba5fda206460d9cfda9f89b275d2a_grande.jpg",2480000 VND,"DSQUARED2","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
"nuoc-hoa-uomo-salvatore-ferragamo-casual-life","Uomo Salvatore Ferragamo Casual Life
                
  								Nam","Mã hàng 110100200501 Thương hiệu Salvatore Ferragamo Xuất xứ Ý Năm phát hành 2017 Nhóm hương Lá hoa tím, Quả chanh vàng, Cà phê, Xạ hương Phong cách Thu hút, Nam tính, Hiện đại Hương đầu: Lá hoa tím, Chanh, Bạch đấu khấuHương giữa: Cà phê, Ambroxan, Phong lữHương cuối: Xạ hương, Len cashmere, Tuyết tùngCó thể bạn đã quá quen với những lời gợi ý như “nước hoa để đi chơi”, “nước hoa quyến rũ"" hay đại loại như thế. Nhưng đã bao giờ bạn nghe đến cụm “nước hoa bình thường cho những ngày bình thường"" chưa? Nếu chưa, tôi nghĩ bạn sẽ sớm biết thôi khi tìm thấy Uomo Salvatore Ferragamo Casual Life này.Bản thân tôi ghét phải cường điệu bất cứ thứ gì, thế nên việc tìm thấy một cái tên ‘trong suốt' như thế này quả thật là một trải nghiệm đáng được kể lại. Tôi chỉ có thể ví von cảm giác mang mùi hương này dễ chịu như việc mặc vừa vặn một chiếc áo phông, bởi sự thanh thoát và mát mẻ của Chanh cùng Lá hoa tím ngay trong tầng hương đầu tiên.Với tôi, một ngày ‘bình thường' có thể bắt đầu bằng một cốc cà phê cùng một cuốn sách mới, vừa hay Uomo Casual Life lại tiếp tục nịnh mũi mình bắt chút ngon ngót, thoang thoảng thơm từ Cà phê, quyện cùng vị ngọt ấm điển hình của Ambroxan. Bỗng dưng, bầu không hí xung quanh trở nên an toàn và tĩnh tại đến lạ.Điều đáng nói nhất luôn là điều cuối cùng. Với sự xuất hiện có thể dự báo trước của Xạ hương cùng Len cashmere khiến tôi được về với cảm giác sung sướng khó tả khi được vùi mặt vào mớ chăn bông vừa mới phơi xong. Nếu bạn vẫn chưa biết hôm nay nên là ngày gì, thì hãy mặc định nó là ngày ‘bình thường' và chọn Uomo Salvatore Ferragamo Casual Life.","https://namperfume.net/products/nuoc-hoa-uomo-salvatore-ferragamo-casual-life","https://product.hstatic.net/1000340570/product/dsquared2-wood-_m_-set-edt-100ml-_-b-_-sg-100ml-_-black-key-ring_737ba5fda206460d9cfda9f89b275d2a_grande.jpg",0 VND,"DSQUARED2","in stock","new","Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"
